date,foodcourtid,restaurant,menuitemid,FCRI_total_count,forecast_lr,r2_lr,accuracy_lr,forecast_xgb_multi,r2_xgb_multi,accuracy_xgb_multi,forecast_xgb_norm,r2_xgb_norm,accuracy_xgb_norm,forecast_xgb_lag,r2_xgb_lag,accuracy_xgb_lag,forecast_rf_lag,r2_rf_lag,accuracy_rf_lag,forecast_prophet_lag2,r2_prophet_lag2,accuracy_prophet_lag2,forecast_prophet_lag3,r2_prophet_lag3,accuracy_prophet_lag3
2024-02-01,5b964b50a6fb5422abb2fda7,5b964a709153de1766fcf94c,65774ecf4fb51d001be77c77,0.0,0,-0.5925872261504583,0.5714285714285714,1,-0.5359916541091925,0.010367376094302161,16.0,-0.6315347165874583,0.08710801393728218,0.0,-0.5925872261504583,0.5714285714285714,5.0,-0.5495827054596041,0.013937282229965153,46,-2.3454271473281567,0.08710801393728218,43,-2.909354352613888,0.0662020905923344
2024-02-02,5b964b50a6fb5422abb2fda7,5b964a709153de1766fcf94c,65774ecf4fb51d001be77c77,41.0,0,-0.5925872261504583,0.5714285714285714,1,-0.5359916541091925,0.010367376094302161,25.0,-0.6315347165874583,0.08710801393728218,0.0,-0.5925872261504583,0.5714285714285714,4.0,-0.5495827054596041,0.013937282229965153,57,-2.3454271473281567,0.08710801393728218,63,-2.909354352613888,0.0662020905923344
2024-02-03,5b964b50a6fb5422abb2fda7,5b964a709153de1766fcf94c,65774ecf4fb51d001be77c77,73.0,0,-0.5925872261504583,0.5714285714285714,1,-0.5359916541091925,0.010367376094302161,0.0,-0.6315347165874583,0.08710801393728218,0.0,-0.5925872261504583,0.5714285714285714,0.0,-0.5495827054596041,0.013937282229965153,0,-2.3454271473281567,0.08710801393728218,0,-2.909354352613888,0.0662020905923344
2024-02-04,5b964b50a6fb5422abb2fda7,5b964a709153de1766fcf94c,65774ecf4fb51d001be77c77,29.0,0,-0.5925872261504583,0.5714285714285714,1,-0.5359916541091925,0.010367376094302161,0.0,-0.6315347165874583,0.08710801393728218,0.0,-0.5925872261504583,0.5714285714285714,0.0,-0.5495827054596041,0.013937282229965153,0,-2.3454271473281567,0.08710801393728218,0,-2.909354352613888,0.0662020905923344
2024-01-29,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,0.0,12,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,11.0,-0.49196956889264576,0.1881214024071166,-1.0,-1.1424344885883349,0.1054421768707483,3.0,-0.7814877430262046,0.10361067503924648,24,-1.1162299239222317,0.12925170068027214,29,-1.6339814032121724,0.1394557823129252
2024-01-30,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,0.0,49,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,13.0,-0.49196956889264576,0.1881214024071166,31.0,-1.1424344885883349,0.1054421768707483,22.0,-0.7814877430262046,0.10361067503924648,27,-1.1162299239222317,0.12925170068027214,32,-1.6339814032121724,0.1394557823129252
2024-01-31,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,0.0,0,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,13.0,-0.49196956889264576,0.1881214024071166,31.0,-1.1424344885883349,0.1054421768707483,24.0,-0.7814877430262046,0.10361067503924648,27,-1.1162299239222317,0.12925170068027214,33,-1.6339814032121724,0.1394557823129252
2024-02-01,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,13.0,0,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,16.0,-0.49196956889264576,0.1881214024071166,31.0,-1.1424344885883349,0.1054421768707483,24.0,-0.7814877430262046,0.10361067503924648,29,-1.1162299239222317,0.12925170068027214,37,-1.6339814032121724,0.1394557823129252
2024-02-02,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,42.0,0,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,23.0,-0.49196956889264576,0.1881214024071166,31.0,-1.1424344885883349,0.1054421768707483,24.0,-0.7814877430262046,0.10361067503924648,38,-1.1162299239222317,0.12925170068027214,43,-1.6339814032121724,0.1394557823129252
2024-02-03,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,45.0,0,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,0.0,-0.49196956889264576,0.1881214024071166,0.0,-1.1424344885883349,0.1054421768707483,0.0,-0.7814877430262046,0.10361067503924648,0,-1.1162299239222317,0.12925170068027214,0,-1.6339814032121724,0.1394557823129252
2024-02-04,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f17,26.0,0,-2.034234995773457,0.1428571428571429,0,-0.9585798816568047,0.4285714285714286,0.0,-0.49196956889264576,0.1881214024071166,0.0,-1.1424344885883349,0.1054421768707483,0.0,-0.7814877430262046,0.10361067503924648,0,-1.1162299239222317,0.12925170068027214,0,-1.6339814032121724,0.1394557823129252
2024-01-29,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,0.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,4.0,-0.7187330806713592,0.09243697478991597,0.0,-1.827287493232269,0.2857142857142857,2.0,-1.3232268543584191,0.11764705882352933,8,-1.2720628045479159,0.13445378151260512,9,-1.8159177043854902,0.12605042016806733
2024-01-30,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,0.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,9.0,-0.7187330806713592,0.09243697478991597,17.0,-1.827287493232269,0.2857142857142857,14.0,-1.3232268543584191,0.11764705882352933,13,-1.2720628045479159,0.13445378151260512,16,-1.8159177043854902,0.12605042016806733
2024-01-31,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,0.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,7.0,-0.7187330806713592,0.09243697478991597,17.0,-1.827287493232269,0.2857142857142857,14.0,-1.3232268543584191,0.11764705882352933,12,-1.2720628045479159,0.13445378151260512,14,-1.8159177043854902,0.12605042016806733
2024-02-01,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,0.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,10.0,-0.7187330806713592,0.09243697478991597,17.0,-1.827287493232269,0.2857142857142857,14.0,-1.3232268543584191,0.11764705882352933,14,-1.2720628045479159,0.13445378151260512,18,-1.8159177043854902,0.12605042016806733
2024-02-02,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,17.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,11.0,-0.7187330806713592,0.09243697478991597,17.0,-1.827287493232269,0.2857142857142857,14.0,-1.3232268543584191,0.11764705882352933,16,-1.2720628045479159,0.13445378151260512,19,-1.8159177043854902,0.12605042016806733
2024-02-03,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,20.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,0.0,-0.7187330806713592,0.09243697478991597,0.0,-1.827287493232269,0.2857142857142857,0.0,-1.3232268543584191,0.11764705882352933,0,-1.2720628045479159,0.13445378151260512,0,-1.8159177043854902,0.12605042016806733
2024-02-04,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f1e,15.0,0,-0.7319978343259341,0.5714285714285714,0,-0.7319978343259341,0.5714285714285714,0.0,-0.7187330806713592,0.09243697478991597,0.0,-1.827287493232269,0.2857142857142857,0.0,-1.3232268543584191,0.11764705882352933,0,-1.2720628045479159,0.13445378151260512,0,-1.8159177043854902,0.12605042016806733
2024-01-29,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,0.0,23,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,36.0,-1.1955111332432238,0.08755760368663601,8.0,-1.4971331009461477,0.09677419354838712,17.0,-1.2390837305257167,0.11520737327188946,92,-3.359948779967276,0.0,108,-4.76004837447535,0.0
2024-01-30,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,0.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,54.0,-1.1955111332432238,0.08755760368663601,91.0,-1.4971331009461477,0.09677419354838712,76.0,-1.2390837305257167,0.11520737327188946,110,-3.359948779967276,0.0,130,-4.76004837447535,0.0
2024-01-31,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,0.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,68.0,-1.1955111332432238,0.08755760368663601,82.0,-1.4971331009461477,0.09677419354838712,71.0,-1.2390837305257167,0.11520737327188946,125,-3.359948779967276,0.0,152,-4.76004837447535,0.0
2024-02-01,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,24.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,82.0,-1.1955111332432238,0.08755760368663601,82.0,-1.4971331009461477,0.09677419354838712,73.0,-1.2390837305257167,0.11520737327188946,138,-3.359948779967276,0.0,169,-4.76004837447535,0.0
2024-02-02,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,62.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,86.0,-1.1955111332432238,0.08755760368663601,82.0,-1.4971331009461477,0.09677419354838712,74.0,-1.2390837305257167,0.11520737327188946,146,-3.359948779967276,0.0,170,-4.76004837447535,0.0
2024-02-03,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,148.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,0.0,-1.1955111332432238,0.08755760368663601,0.0,-1.4971331009461477,0.09677419354838712,0.0,-1.2390837305257167,0.11520737327188946,0,-3.359948779967276,0.0,0,-4.76004837447535,0.0
2024-02-04,5b964b50a6fb5422abb2fda7,5c406ac021301e2fa8093d09,646b51e03d50300018af7f21,97.0,0,-0.805748025894572,0.2857142857142857,0,-0.7794052785089278,0.4285714285714286,0.0,-1.1955111332432238,0.08755760368663601,0.0,-1.4971331009461477,0.09677419354838712,0.0,-1.2390837305257167,0.11520737327188946,0,-3.359948779967276,0.0,0,-4.76004837447535,0.0
2024-01-29,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,24.0,15,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,2.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-01-30,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,46,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,2.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-01-31,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,0,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,1.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,2.0,-0.0127314814814814,0.29761904761904767,1,-0.16869212962962954,0.7142857142857143,1,-0.16869212962962954,0.7142857142857143
2024-02-01,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,0,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,2.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-02-02,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,0,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,2.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-02-03,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,0,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,0.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-02-04,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b16,0.0,0,-3.449942129629629,0.8035714285714286,0,-0.16666666666666652,0.8571428571428572,0.0,-0.16869212962962954,0.7142857142857143,0.0,-0.16666666666666652,0.8571428571428572,0.0,-0.0127314814814814,0.29761904761904767,0,-0.16869212962962954,0.7142857142857143,0,-0.16869212962962954,0.7142857142857143
2024-01-29,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,40.0,0,-485.2555427399719,0.0,18,0.0984236831987696,0.06428571428571428,2.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,15.0,0.3343585800333204,0.3942307692307693,7,0.018582596437267562,0.34001831501831503,7,0.018582596437267562,0.34001831501831503
2024-01-30,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,39.0,0,-485.2555427399719,0.0,0,0.0984236831987696,0.06428571428571428,3.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,15.0,0.3343585800333204,0.3942307692307693,8,0.018582596437267562,0.34001831501831503,8,0.018582596437267562,0.34001831501831503
2024-01-31,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,0.0,235,-485.2555427399719,0.0,1,0.0984236831987696,0.06428571428571428,2.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,11.0,0.3343585800333204,0.3942307692307693,7,0.018582596437267562,0.34001831501831503,7,0.018582596437267562,0.34001831501831503
2024-02-01,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,0.0,357,-485.2555427399719,0.0,1,0.0984236831987696,0.06428571428571428,3.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,9.0,0.3343585800333204,0.3942307692307693,8,0.018582596437267562,0.34001831501831503,8,0.018582596437267562,0.34001831501831503
2024-02-02,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,0.0,476,-485.2555427399719,0.0,1,0.0984236831987696,0.06428571428571428,0.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,9.0,0.3343585800333204,0.3942307692307693,5,0.018582596437267562,0.34001831501831503,5,0.018582596437267562,0.34001831501831503
2024-02-03,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,0.0,585,-485.2555427399719,0.0,1,0.0984236831987696,0.06428571428571428,0.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,0.0,0.3343585800333204,0.3942307692307693,0,0.018582596437267562,0.34001831501831503,0,0.018582596437267562,0.34001831501831503
2024-02-04,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b1d,0.0,574,-485.2555427399719,0.0,1,0.0984236831987696,0.06428571428571428,0.0,-0.2348455722158147,0.44670329670329667,0.0,-0.3999102909137513,0.7142857142857143,0.0,0.3343585800333204,0.3942307692307693,0,0.018582596437267562,0.34001831501831503,0,0.018582596437267562,0.34001831501831503
2024-01-29,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,50.0,0,-399.46051362430677,0.0,36,0.18724379069206643,0.11178571428571427,3.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,21.0,0.34127079816734973,0.39258928571428575,10,0.056637328189052205,0.3433035714285715,10,0.056637328189052205,0.3433035714285715
2024-01-30,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,64.0,0,-399.46051362430677,0.0,4,0.18724379069206643,0.11178571428571427,6.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,21.0,0.34127079816734973,0.39258928571428575,13,0.056637328189052205,0.3433035714285715,13,0.056637328189052205,0.3433035714285715
2024-01-31,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,0.0,294,-399.46051362430677,0.0,4,0.18724379069206643,0.11178571428571427,3.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,12.0,0.34127079816734973,0.39258928571428575,10,0.056637328189052205,0.3433035714285715,10,0.056637328189052205,0.3433035714285715
2024-02-01,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,0.0,472,-399.46051362430677,0.0,2,0.18724379069206643,0.11178571428571427,4.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,12.0,0.34127079816734973,0.39258928571428575,11,0.056637328189052205,0.3433035714285715,11,0.056637328189052205,0.3433035714285715
2024-02-02,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,0.0,633,-399.46051362430677,0.0,2,0.18724379069206643,0.11178571428571427,0.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,12.0,0.34127079816734973,0.39258928571428575,7,0.056637328189052205,0.3433035714285715,7,0.056637328189052205,0.3433035714285715
2024-02-03,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,0.0,780,-399.46051362430677,0.0,4,0.18724379069206643,0.11178571428571427,0.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,0.0,0.34127079816734973,0.39258928571428575,0,0.056637328189052205,0.3433035714285715,0,0.056637328189052205,0.3433035714285715
2024-02-04,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b21,0.0,757,-399.46051362430677,0.0,4,0.18724379069206643,0.11178571428571427,0.0,-0.18115505184470715,0.45053571428571426,0.0,-0.39172896069447827,0.7142857142857143,0.0,0.34127079816734973,0.39258928571428575,0,0.056637328189052205,0.3433035714285715,0,0.056637328189052205,0.3433035714285715
2024-01-29,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,29.0,0,-493.1118881118881,0.0,23,0.3552447552447553,0.13430889597218199,2.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,10.0,0.3314685314685315,0.38119385685308604,6,0.06643356643356646,0.34468270066647355,6,0.06643356643356646,0.34468270066647355
2024-01-30,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,34.0,0,-493.1118881118881,0.0,5,0.3552447552447553,0.13430889597218199,3.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,11.0,0.3314685314685315,0.38119385685308604,7,0.06643356643356646,0.34468270066647355,7,0.06643356643356646,0.34468270066647355
2024-01-31,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,0.0,183,-493.1118881118881,0.0,3,0.3552447552447553,0.13430889597218199,1.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,5.0,0.3314685314685315,0.38119385685308604,5,0.06643356643356646,0.34468270066647355,5,0.06643356643356646,0.34468270066647355
2024-02-01,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,0.0,290,-493.1118881118881,0.0,3,0.3552447552447553,0.13430889597218199,2.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,4.0,0.3314685314685315,0.38119385685308604,6,0.06643356643356646,0.34468270066647355,6,0.06643356643356646,0.34468270066647355
2024-02-02,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,0.0,387,-493.1118881118881,0.0,3,0.3552447552447553,0.13430889597218199,0.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,5.0,0.3314685314685315,0.38119385685308604,4,0.06643356643356646,0.34468270066647355,4,0.06643356643356646,0.34468270066647355
2024-02-03,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,0.0,475,-493.1118881118881,0.0,3,0.3552447552447553,0.13430889597218199,0.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,0.0,0.3314685314685315,0.38119385685308604,0,0.06643356643356646,0.34468270066647355,0,0.06643356643356646,0.34468270066647355
2024-02-04,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65ae14b78d7d8f001be02b2d,0.0,460,-493.1118881118881,0.0,3,0.3552447552447553,0.13430889597218199,0.0,-0.18531468531468542,0.45102868733700385,0.0,-0.3965034965034966,0.7142857142857143,0.0,0.3314685314685315,0.38119385685308604,0,0.06643356643356646,0.34468270066647355,0,0.06643356643356646,0.34468270066647355
2024-01-29,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65b8bd6d4a13070017386f04,0.0,0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143
2024-01-30,5e454d189475ce03ce996662,5e46386d820a5c0b7762703a,65b8bd6d4a13070017386f04,6.0,0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0.0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143,0,-0.23937677053824347,0.7142857142857143
