,date,foodcourt,restaurant,restaurantmenuitem,actual,forecast_xgb_norm,r2,mape,model,accuracy_xgb_norm
1436,2024-02-13,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,9.0,4.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1437,2024-02-14,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,2.0,2.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1438,2024-02-15,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,2.0,4.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1439,2024-02-16,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,2.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1440,2024-02-17,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,0.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1441,2024-02-18,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0.0,0.0,0.49118942731277526,1286742750677284.8,xgboost-norm,0.6349206349206349
1442,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,9.0,6.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1443,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,17.0,12.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1444,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,9.0,19.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1445,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,15.0,11.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1446,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,11.0,13.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1447,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0.0,0.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1448,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0.0,0.0,0.41980624327233584,0.3124352771411595,xgboost-norm,0.7034377387318564
1449,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,4.0,3.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1450,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,9.0,12.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1451,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,15.0,11.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1452,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,8.0,6.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1453,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,13.0,8.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1454,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0.0,0.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1455,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0.0,0.0,0.7405660377358491,0.21208791208791206,xgboost-norm,0.787912087912088
1456,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,9.0,7.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1457,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,17.0,15.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1458,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,20.0,28.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1459,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,19.0,14.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1460,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,20.0,15.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1461,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0.0,0.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1462,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0.0,0.0,0.7554410080183276,0.17900388225465624,xgboost-norm,0.8209961177453438
1463,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,2.0,1.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1464,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,6.0,3.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1465,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,4.0,6.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1466,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,6.0,4.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1467,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,5.0,4.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1468,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0.0,0.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1469,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0.0,0.0,0.5413793103448274,0.29047619047619044,xgboost-norm,0.7095238095238096
1470,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,10.0,9.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1471,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,33.0,23.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1472,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,45.0,37.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1473,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,23.0,27.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1474,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,33.0,29.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1475,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0.0,0.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1476,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0.0,0.0,0.8946363080684596,0.12513332078549472,xgboost-norm,0.8748666792145052
1477,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,8.0,5.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1478,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,18.0,23.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1479,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,29.0,25.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1480,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,31.0,19.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1481,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,27.0,25.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1482,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0.0,0.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1483,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0.0,0.0,0.8191544885177453,0.17883995150402265,xgboost-norm,0.8211600484959773
1484,2024-02-12,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,4.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1485,2024-02-13,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,6.0,5.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1486,2024-02-14,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,9.0,7.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1487,2024-02-15,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,9.0,4.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1488,2024-02-16,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,7.0,6.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1489,2024-02-17,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,0.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1490,2024-02-18,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0.0,0.0,0.5716145833333334,2573485501354569.0,xgboost-norm,0.7018140589569161
1491,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1492,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1493,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,26.0,37.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1494,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,2.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1495,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1496,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1497,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0.0,0.0,0.7842702169625246,1286742750677284.5,xgboost-norm,0.7967032967032968
1498,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,122.0,90.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1499,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,118.0,126.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1500,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,93.0,125.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1501,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,110.0,115.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1502,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,125.0,87.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1503,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0.0,0.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1504,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0.0,0.0,0.8124429479985036,0.14623317987094664,xgboost-norm,0.8537668201290534
1505,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,0.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1506,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,22.0,27.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1507,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,18.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1508,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,14.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1509,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,0.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1510,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,0.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1511,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0.0,0.0,-0.31370523415977924,2.058788401083655e+16,xgboost-norm,0.6818181818181818
1512,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,101.0,62.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1513,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,113.0,95.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1514,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,103.0,91.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1515,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,81.0,89.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1516,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,72.0,61.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1517,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,0.0,0.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1518,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,0.0,0.0,0.8420845093807072,0.13049695907215594,xgboost-norm,0.869503040927844
1519,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1520,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1521,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,13.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1522,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1523,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1524,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1525,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.8571428571428572
1526,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,26.0,11.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1527,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0.0,3.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1528,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,18.0,27.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1529,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,19.0,15.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1530,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,26.0,18.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1531,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0.0,0.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1532,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0.0,0.0,0.5637425055222467,1930114126015926.8,xgboost-norm,0.6292654713707346
1533,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,0.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1534,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,23.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1535,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,4.0,2.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1536,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,6.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1537,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,0.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1538,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,0.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1539,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0.0,0.0,-40.48958333333332,1.8657769884820628e+16,xgboost-norm,0.6428571428571428
1540,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,11.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1541,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1542,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1543,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1544,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1545,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1546,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.8571428571428572
1547,2024-02-12,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,14.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1548,2024-02-13,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1549,2024-02-14,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1550,2024-02-15,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1551,2024-02-16,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1552,2024-02-17,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1553,2024-02-18,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0.0,0.0,0.0,9007199254740992.0,xgboost-norm,0.8571428571428572
1554,2024-02-12,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,4.0,3.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1555,2024-02-13,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,1.0,3.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1556,2024-02-14,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,4.0,6.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1557,2024-02-15,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,5.0,5.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1558,2024-02-16,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,6.0,5.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1559,2024-02-17,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,0.0,0.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1560,2024-02-18,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,0.0,0.0,0.7286821705426356,0.41666666666666663,xgboost-norm,0.7261904761904762
1561,2024-02-12,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1562,2024-02-13,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1563,2024-02-14,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,9.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1564,2024-02-15,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,4.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1565,2024-02-16,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1566,2024-02-17,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1567,2024-02-18,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0.0,0.0,0.0,8363827879402350.0,xgboost-norm,0.7142857142857143
1568,2024-02-12,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,0.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1569,2024-02-13,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,0.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1570,2024-02-14,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,4.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1571,2024-02-15,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,4.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1572,2024-02-16,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,0.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1573,2024-02-17,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,0.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
1574,2024-02-18,61e39f4b2acc405ba5c12202,64d320aeccff09001c48b8d4,64d3224c30769e001b1c4adb,0.0,0.0,0.0,5146971002709138.0,xgboost-norm,0.7142857142857143
