item_id,date,predicted,actual,error,MAPE,Accuracy
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-19,0,0.0,0.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-20,1,0.0,1.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-21,0,0.0,0.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-22,0,99.0,1.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-23,3,150.0,0.98,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-24,0,239.0,1.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-25,0,99.0,1.0,0.7114285714285715,0.2885714285714285
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-19,1,58.0,0.9827586206896551,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-20,1,25.0,0.96,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-21,1,40.0,0.975,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-22,1,180.0,0.9944444444444445,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-23,3,154.0,0.9805194805194806,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-24,0,164.0,1.0,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-25,0,112.0,1.0,0.9846746493790829,0.01532535062091711
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-19,2,0.0,1.0,0.9854611384783798,0.014538861521620206
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-20,1,16.0,0.9375,0.9854611384783798,0.014538861521620206
