item_id,date,predicted,actual,error,MAPE,Accuracy
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-05,13,0.0,1.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-06,1,0.0,1.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-07,0,0.0,0.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-08,1,0.0,1.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-09,23,0.0,1.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-10,0,0.0,0.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-11,0,436.0,1.0,0.7142857142857143,0.2857142857142857
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-05,45,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-06,31,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-07,22,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-08,18,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-09,32,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-10,0,0.0,0.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-11,0,11.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-05,34,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-06,24,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-07,2,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-08,6,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-09,21,0.0,1.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-10,0,0.0,0.0,0.8571428571428571,0.1428571428571429
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-11,0,52.0,1.0,0.8571428571428571,0.1428571428571429
