item_id,date,predicted,actual,error,MAPE,Accuracy
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-26,2,15.0,0.8666666666666667,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-27,1,0.0,1.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-28,4,0.0,1.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-02-29,47,0.0,1.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-03-01,69,0.0,1.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-03-02,0,0.0,0.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c5b,2024-03-03,0,0.0,0.0,0.6952380952380953,0.3047619047619047
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-26,47,46.0,0.021739130434782608,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-27,17,0.0,1.0,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-28,28,0.0,1.0,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-02-29,90,6.0,1.0,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-03-01,79,42.0,0.8809523809523809,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-03-02,0,36.0,1.0,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5b964a709153de1766fcf94c_65774ecf4fb51d001be77c77,2024-03-03,0,28.0,1.0,0.8432416444838805,0.1567583555161195
5b964b50a6fb5422abb2fda7_5c406ac021301e2fa8093d09_646b51e03d50300018af7f17,2024-02-26,18,37.0,0.5135135135135135,0.8548716784010902,0.14512832159890976
